driver_id,session_start_time_la,session_end_time_la,total_energy_dispensed,station_name,port,type,AT,DT,ED
3082121,2023-07-01T11:14:17.0,2023-07-01T12:04:39.0,4.433,UCSD / GILMAN 2-2,2,weekend,11.24,12.06,1.4776666666666667
20164061,2023-07-01T11:20:18.0,2023-07-01T13:28:03.0,5.388,UCSD / SOM P602 2,2,weekend,11.34,13.46,1.796
25376321,2023-07-01T11:26:48.0,2023-07-01T12:36:34.0,4.918,UCSD / ECPS WEST,2,weekend,11.44,12.6,1.6393333333333333
2929651,2023-07-01T11:26:57.0,2023-07-01T16:46:42.0,31.59,UCSD / TORREYPINES S4,1,weekend,11.44,16.76,10.53
4143861,2023-07-01T11:39:55.0,2023-07-01T14:21:52.0,6.446,UCSD / RADY P357 2,1,weekend,11.65,14.35,2.1486666666666667
22778781,2023-07-01T11:40:56.0,2023-07-01T14:58:07.0,12.133,UCSD / ATHENA EV5,2,weekend,11.67,14.96,4.044333333333333
32594711,2023-07-01T12:00:13.0,2023-07-01T15:54:39.0,14.641,UCSD / SCHOLARS - 02,2,weekend,12.0,15.9,4.880333333333334
39882071,2023-07-01T12:10:49.0,2023-07-01T12:41:08.0,3.109,UCSD / P610 1,2,weekend,12.17,12.68,1.0363333333333333
25169491,2023-07-01T12:11:19.0,2023-07-01T13:49:45.0,4.737,UCSD / ECPS EAST,1,weekend,12.19,13.81,1.579
37898401,2023-07-01T12:12:26.0,2023-07-01T13:25:01.0,3.708,UCSD / BIRCH AQUARIUM,1,weekend,12.2,13.41,1.236
39356771,2023-07-01T12:12:26.0,2023-07-01T12:29:38.0,1.053,UCSD / OSLER 3-2,2,weekend,12.2,12.48,0.351
23506041,2023-07-01T12:13:09.0,2023-07-01T15:37:08.0,5.982,UCSD / BACHMAN EV2,1,weekend,12.22,15.61,1.994
28524701,2023-07-01T12:15:29.0,2023-07-01T12:52:14.0,3.624,UCSD / UCSD MIRAMAR S1,1,weekend,12.25,12.86,1.208
23644601,2023-07-01T12:21:14.0,2023-07-01T16:53:57.0,3.117,UCSD / RADY P357 3,2,weekend,12.35,16.88,1.039
35893241,2023-07-01T12:24:02.0,2023-07-01T13:27:38.0,5.962,UCSD / KECK,2,weekend,12.4,13.45,1.9873333333333332
27571951,2023-07-01T12:27:11.0,2023-07-01T14:20:42.0,5.896,UCSD / RADY P357 1,2,weekend,12.45,14.33,1.9653333333333334
32435001,2023-07-01T12:32:31.0,2023-07-01T16:32:13.0,12.778,UCSD / NUEVO WEST 3-4,2,weekend,12.54,16.53,4.259333333333333
40138151,2023-07-01T12:32:45.0,2023-07-01T13:03:37.0,2.351,UCSD / HUBBS HALL 1,2,weekend,12.54,13.05,0.7836666666666666
34216551,2023-07-01T12:43:04.0,2023-07-01T13:26:25.0,2.335,UCSD / MESA NUEVO 5,2,weekend,12.72,13.43,0.7783333333333333
1550991,2023-07-01T12:53:00.0,2023-07-01T19:54:33.0,9.802,UCSD / ECPS WEST,1,weekend,12.89,19.89,3.267333333333333
25400561,2023-07-01T12:54:18.0,2023-07-01T15:32:06.0,1.221,UCSD / NUEVO WEST 3-2,2,weekend,12.9,15.53,0.40700000000000003
21336461,2023-07-01T12:56:05.0,2023-07-01T14:40:18.0,4.779,UCSD / NUEVO WEST 1-5,2,weekend,12.94,14.66,1.593
40139531,2023-07-01T12:58:01.0,2023-07-01T14:59:42.0,7.697,UCSD / BIRCH AQUARIUM,2,weekend,12.97,14.98,2.5656666666666665
28213931,2023-07-01T13:06:36.0,2023-07-01T15:11:04.0,12.614,UCSD / SIO P001 2,1,weekend,13.1,15.18,4.204666666666667
693759,2023-07-01T13:07:22.0,2023-07-01T18:41:23.0,5.436,UCSD / ARBOR PARKING 2,1,weekend,13.12,18.68,1.812
20783631,2023-07-01T13:13:20.0,2023-07-01T21:49:49.0,8.269,UCSD / SCHOLARS - 07,2,weekend,13.22,21.81,2.7563333333333335
35901771,2023-07-01T13:21:56.0,2023-07-01T16:38:43.0,19.524,UCSD / OSLER 4-2,1,weekend,13.35,16.63,6.508
35492091,2023-07-01T14:00:22.0,2023-07-01T21:43:41.0,45.903,UCSD / GILMAN 3-1,1,weekend,14.0,21.71,15.301
2267141,2023-07-01T14:03:29.0,2023-07-01T15:37:41.0,4.558,UCSD / BIRCH AQUARIUM,1,weekend,14.05,15.61,1.5193333333333332
3459091,2023-07-01T14:13:20.0,2023-07-01T16:54:40.0,14.611,UCSD / OSLER 3-3,1,weekend,14.22,16.89,4.870333333333334
27571951,2023-07-01T14:58:43.0,2023-07-01T19:08:22.0,2.442,UCSD / SIO P001 1,1,weekend,14.97,19.13,0.8140000000000001
37199141,2023-07-01T15:02:40.0,2023-07-01T20:26:45.0,9.929,UCSD / OSLER 3-2,1,weekend,15.04,20.43,3.3096666666666668
24680411,2023-07-01T15:05:37.0,2023-07-01T16:00:41.0,3.642,UCSD / BIRCH AQUARIUM,2,weekend,15.09,16.0,1.214
22369801,2023-07-01T15:16:24.0,2023-07-01T16:33:49.0,7.19,UCSD / MESA NUEVO 2,2,weekend,15.27,16.55,2.396666666666667
36640511,2023-07-01T15:34:29.0,2023-07-01T16:57:27.0,4.678,UCSD / SCHOLARS - 14,2,weekend,15.57,16.95,1.5593333333333332
35865571,2023-07-01T15:39:56.0,2023-07-01T17:11:34.0,4.941,UCSD / SCHOLARS - 10,2,weekend,15.65,17.18,1.647
1066451,2023-07-01T15:48:16.0,2023-07-01T18:15:47.0,7.664,UCSD / TORREYPINES S2,2,weekend,15.8,18.25,2.5546666666666664
23940061,2023-07-01T15:58:23.0,2023-07-01T18:34:45.0,13.568,UCSD / OSLER 3-1,2,weekend,15.97,18.56,4.522666666666667
40018191,2023-07-01T16:34:42.0,2023-07-01T17:24:55.0,4.096,UCSD / BIRCH AQUARIUM,1,weekend,16.57,17.39,1.3653333333333333
26537181,2023-07-01T17:06:17.0,2023-07-01T22:08:43.0,29.302,UCSD / TORREYPINES C1,1,weekend,17.11,22.13,9.767333333333333
36560711,2023-07-01T17:50:45.0,2023-07-01T21:45:43.0,22.711,UCSD / NUEVO WEST 1-3,2,weekend,17.84,21.75,7.570333333333333
26296691,2023-07-01T17:57:35.0,2023-07-01T19:47:04.0,10.412,UCSD / GILMAN 2-1,1,weekend,17.95,19.78,3.470666666666667
570365,2023-07-01T19:49:21.0,2023-07-01T22:40:04.0,16.513,UCSD / OSLER 3-1,2,weekend,19.82,22.66,5.504333333333334
20761561,2023-07-01T21:34:17.0,2023-07-01T22:05:45.0,2.433,UCSD / MESA NUEVO 5,1,weekend,21.57,22.08,0.8109999999999999
